HOLE-ID,DIST_M,AZ_UTM,DIP
L2146,0.00,22.14,90.00
L2147,0.00,22.14,-90.00
L2148,0.00,22.14,90.00
L2149,0.00,22.14,-90.00
L215,0.00,338.14,0.00
L2150,0.00,22.14,90.00
L2151,0.00,22.14,-90.00
L2152,0.00,22.14,90.00
L2153,0.00,22.14,-90.00
L2154,0.00,22.14,90.00
L2155,0.00,22.14,-90.00
L2156,0.00,22.14,90.00
L2157,0.00,22.14,-90.00
L2158,0.00,22.14,90.00
L2159,0.00,22.14,-90.00
L216,0.00,202.14,0.00
L2160,0.00,353.14,-28.00
L2161,0.00,353.14,-16.00
L2162,0.00,353.14,-42.00
L2163,0.00,173.14,42.00
L2164,0.00,149.14,50.00
L2165,0.00,3.14,-1.00
L2166,0.00,183.14,-2.00
L2167,0.00,3.14,-2.00
L2168,0.00,183.14,-2.00
L2169,0.00,202.14,27.00
L217,0.00,52.14,0.00
L2170,0.00,183.14,19.00
L2171,0.00,3.14,-19.00
L2172,0.00,183.14,19.00
L2173,0.00,3.14,-19.00
L2174,0.00,183.14,22.00
L2175,0.00,52.14,-45.00
L2176,0.00,52.14,-45.00
L2177,0.00,232.14,45.00
L2178,0.00,52.14,-45.00
L2179,0.00,232.14,45.00
L218,0.00,202.14,0.00
L2180,0.00,52.14,-45.00
L2181,0.00,232.14,45.00
L2182,0.00,52.14,-45.00
L2183,0.00,232.14,45.00
L2184,0.00,22.14,-17.00
L2185,0.00,183.14,0.00
L2186,0.00,183.14,-2.00
L2187,0.00,3.14,-3.00
L2188,0.00,361.14,-47.00
L2189,0.00,3.14,-45.00
L219,0.00,22.14,0.00
L2190,0.00,183.14,45.00
L2191,0.00,3.14,-45.00
L2192,0.00,183.14,45.00
L2193,0.00,3.14,-45.00
L2194,0.00,183.14,45.00
L2195,0.00,3.14,-45.00
L2196,0.00,183.14,45.00
L2197,0.00,183.14,45.00
L2198,0.00,3.14,18.00
L2199,0.00,3.14,0.00
L22,0.00,14.14,-50.00
L220,0.00,202.14,0.00
L2200,0.00,183.14,0.00
L2201,0.00,183.14,-2.00
L2202,0.00,3.14,-5.00
L2202,122.43,3.14,4.00
L2203,0.00,183.14,-3.00
L2203,97.84,183.14,2.50
L2204,0.00,3.14,-2.00
L2205,0.00,183.14,-2.00
L2206,0.00,3.14,-2.00
L2207,0.00,3.14,-1.00
L2208,0.00,183.14,-2.00
L2209,0.00,3.14,-2.00
L221,0.00,22.14,0.00
L2210,0.00,183.14,-2.00
L2211,0.00,353.14,-2.00
L2212,0.00,353.14,-1.00
L2213,0.00,173.14,0.00
L2214,0.00,353.14,-2.00
L2215,0.00,173.14,0.00
L2216,0.00,3.14,-2.00
L2217,0.00,183.14,0.00
L2218,0.00,3.14,-2.00
L2219,0.00,183.14,-1.00
L222,0.00,22.14,0.00
L2220,0.00,3.14,-2.00
L2221,0.00,183.14,0.00
L2222,0.00,3.14,-8.00
L2222,91.44,3.14,-1.50
L2222,182.88,3.14,0.00
L2223,0.00,183.14,-1.00
L2224,0.00,3.14,-2.00
L2225,0.00,183.14,-1.00
L2226,0.00,37.14,25.00
L2226,91.44,37.14,-9.50
L2226,182.88,37.14,-3.50
L2226,274.32,37.14,-1.00
L2227,0.00,96.14,-20.00
L2227,91.44,96.14,-16.00
L2227,182.88,96.14,-14.00
L2227,274.32,96.14,-9.00
L2227,338.02,96.14,-6.00
L2228,0.00,144.14,-15.00
L2228,91.44,144.14,-9.50
L2228,182.88,144.14,-3.00
L2228,274.32,144.14,5.00
L2228,365.76,144.14,9.50
L2229,0.00,183.14,-20.00
L223,0.00,202.14,0.00
L2230,0.00,183.14,-1.00
L2231,0.00,3.14,0.00
L2232,0.00,183.14,0.00
L2233,0.00,3.14,-2.00
L2234,0.00,183.14,0.00
L2235,0.00,183.14,14.00
L2236,0.00,183.14,-2.00
L2237,0.00,183.14,23.00
L2238,0.00,183.14,10.00
L2239,0.00,183.14,10.00
L224,0.00,22.14,0.00
L2240,0.00,3.14,0.00
L2241,0.00,183.14,0.00
L2242,0.00,3.14,0.00
L2243,0.00,182.14,0.00
L2244,0.00,183.14,35.00
L2245,0.00,183.14,30.00
L2246,0.00,183.14,33.00
L2247,0.00,183.14,75.00
L2248,0.00,3.14,-74.00
L2249,0.00,183.14,50.00
L225,0.00,22.14,0.00
L2250,0.00,3.14,-45.00
L2251,0.00,3.14,-53.00
L2252,0.00,183.14,45.00
L2253,0.00,3.14,-45.00
L2254,0.00,183.14,45.00
L2255,0.00,3.14,-45.00
L2256,0.00,183.14,45.00
L2257,0.00,3.14,-45.00
L2258,0.00,183.14,45.00
L2259,0.00,183.14,45.00
L226,0.00,202.14,0.00
L2260,0.00,3.14,-45.00
L2261,0.00,3.14,-45.00
L2262,0.00,183.14,45.00
L2263,0.00,183.14,45.00
L2264,0.00,183.14,45.00
L2265,0.00,183.14,45.00
L2266,0.00,3.14,-45.00
L2267,0.00,3.14,-45.00
L2268,0.00,3.14,-37.00
L2269,0.00,183.14,-2.00
L227,0.00,22.14,0.00
L2270,0.00,3.14,-1.00
L2271,0.00,183.14,-2.00
L2272,0.00,3.14,-1.00
L2273,0.00,183.14,-2.00
L2274,0.00,3.14,-1.00
L2275,0.00,3.14,-31.00
L2276,0.00,3.14,-62.00
L2277,0.00,159.14,36.00
L2278,0.00,159.14,22.00
L2279,0.00,183.14,22.00
L228,0.00,202.14,0.00
L2280,0.00,183.14,32.00
L2281,0.00,183.14,75.00
L2282,0.00,202.14,0.00
L2283,0.00,180.14,0.00
L2284,0.00,183.14,0.00
L2285,0.00,183.14,60.00
L2286,0.00,183.14,27.00
L2287,0.00,183.14,52.00
L2288,0.00,3.14,-20.00
L2289,0.00,3.14,-49.00
L229,0.00,8.14,33.00
L2290,0.00,3.14,-13.00
L2291,0.00,3.14,-28.00
L2292,0.00,3.14,-46.00
L2293,0.00,3.14,-40.00
L2294,0.00,183.14,55.00
L2295,0.00,3.14,-36.00
L2296,0.00,183.14,40.00
L2297,0.00,3.14,-40.00
L2298,0.00,183.14,40.00
L2299,0.00,183.14,40.00
L23,0.00,23.22,-60.00
L230,0.00,22.14,0.00
L2300,0.00,183.14,-4.00
L2300,91.44,183.14,-2.50
L2300,181.96,183.14,-1.50
L2301,0.00,3.14,-1.00
L2302,0.00,183.14,-1.00
L2303,0.00,3.14,-1.00
L2304,0.00,183.14,-1.00
L2305,0.00,3.14,-2.00
L2306,0.00,3.14,-32.00
L2307,0.00,3.14,-71.00
L2308,0.00,304.14,-55.00
L2309,0.00,22.14,-90.00
L231,0.00,35.14,0.00
L2310,0.00,124.14,-76.00
L2311,0.00,183.14,-37.00
L2312,0.00,183.14,-62.00
L2313,0.00,3.14,-17.00
L2314,0.00,3.14,-40.00
L2315,0.00,183.14,-2.00
L2315,91.44,183.14,-1.00
L2315,182.88,183.14,0.00
L2315,274.32,183.14,1.00
L2315,365.76,183.14,1.00
L2316,0.00,3.14,-3.00
L2317,0.00,183.14,0.00
L2318,0.00,3.14,-1.00
L2319,0.00,183.14,0.00
L232,0.00,202.14,0.00
L2320,0.00,3.14,-1.00
L2321,0.00,183.14,0.00
L2322,0.00,3.14,-2.00
L2323,0.00,183.14,-2.00
L2324,0.00,3.14,-1.00
L2325,0.00,183.14,78.00
L2326,0.00,3.14,84.00
L2327,0.00,3.14,-45.00
L2328,0.00,3.14,-45.00
L2329,0.00,3.14,-45.00
L233,0.00,343.14,-1.00
L2330,0.00,183.14,0.00
L2331,0.00,3.14,0.00
L2332,0.00,183.14,0.00
L2333,0.00,3.14,0.00
L2334,0.00,3.14,0.00
L2335,0.00,30.14,-3.00
L2335,91.44,30.14,0.00
L2336,0.00,3.14,50.00
L2337,0.00,3.14,-60.00
L2338,0.00,3.14,-55.00
L2339,0.00,3.14,-57.00
L234,0.00,175.14,0.00
L2340,0.00,183.14,0.00
L2341,0.00,3.14,-45.00
L2342,0.00,3.14,-45.00
L2343,0.00,3.14,-45.00
L2344,0.00,3.14,-45.00
L2345,0.00,3.14,-45.00
L2346,0.00,183.14,45.00
L2347,0.00,3.14,-45.00
L2348,0.00,183.14,45.00
L2349,0.00,3.14,-45.00
L235,0.00,155.14,0.00
L2350,0.00,3.14,-45.00
L2351,0.00,3.14,-27.00
L2352,0.00,3.14,-50.00
L2353,0.00,22.14,-90.00
L2354,0.00,22.14,-90.00
L2355,0.00,22.14,-90.00
L2356,0.00,22.14,-90.00
L2357,0.00,22.14,-90.00
L2358,0.00,22.14,-90.00
L2359,0.00,3.14,-27.00
L236,0.00,22.14,-64.00
L2360,0.00,3.14,-45.00
L2361,0.00,3.14,-60.00
L2362,0.00,3.14,-66.00
L2363,0.00,3.14,-65.00
L2364,0.00,62.14,-30.00
L2364A,0.00,62.14,-30.00
L2365,0.00,62.14,-60.00
L2366,0.00,62.14,30.00
L2367,0.00,242.14,-83.00
L2368,0.00,3.14,-26.00
L2369,0.00,3.14,-17.50
L237,0.00,22.14,-74.00
L2370,0.00,183.14,26.00
L2371,0.00,3.14,-26.00
L2372,0.00,183.14,26.00
L2373,0.00,3.14,-26.00
L2374,0.00,183.14,26.00
L2375,0.00,183.14,69.00
L2376,0.00,183.14,35.00
L2377,0.00,183.14,42.00
L2378,0.00,183.14,0.00
L2379,0.00,3.14,-18.00
L238,0.00,22.14,-50.00
L2380,0.00,3.14,-35.00
L2381,0.00,3.14,-50.00
L2382,0.00,183.14,34.00
L2383,0.00,183.14,45.00
L2384,0.00,183.14,45.00
L2385,0.00,183.14,45.00
L2386,0.00,183.14,45.00
L2387,0.00,183.14,45.00
L2388,0.00,183.14,45.00
L2389,0.00,183.14,45.00
L239,0.00,22.14,0.00
L2390,0.00,3.14,-45.00
L2391,0.00,3.14,-45.00
L2392,0.00,3.14,-45.00
L2393,0.00,3.14,-45.00
L2394,0.00,3.14,-45.00
L2395,0.00,3.14,-45.00
L2396,0.00,3.14,-45.00
L2397,0.00,183.14,45.00
L2398,0.00,183.14,45.00
L2399,0.00,3.14,-45.00
L24,0.00,22.14,-60.00
L24,60.96,22.14,-56.00
L24,121.92,22.14,-58.00
L240,0.00,202.14,0.00
L2400,0.00,183.14,45.00
L2401,0.00,3.14,-45.00
L2402,0.00,183.14,45.00
L2403,0.00,3.14,-45.00
L2404,0.00,183.14,50.00
L2405,0.00,3.14,-45.00
L2406,0.00,183.14,30.00
L2407,0.00,183.14,15.00
L2408,0.00,3.14,-1.00
L2409,0.00,3.14,-3.00
L241,0.00,22.14,-25.00
L2410,0.00,183.14,-1.00
L2411,0.00,183.14,54.00
L2412,0.00,183.14,31.00
L2413,0.00,3.14,-3.00
L2414,0.00,183.14,-1.00
L2415,0.00,3.14,-3.00
L2416,0.00,183.14,-2.00
L2417,0.00,179.64,45.00
L2418,0.00,3.14,-45.00
L2419,0.00,183.14,45.00
L242,0.00,22.14,41.00
L2420,0.00,3.14,-45.00
L2421,0.00,3.14,-45.00
L2422,0.00,183.14,45.00
L2423,0.00,183.14,38.00
L2424,0.00,3.14,-25.00
L2425,0.00,3.14,-45.00
L2426,0.00,183.14,45.00
L2427,0.00,3.14,-45.00
L2428,0.00,52.14,0.00
L2429,0.00,52.14,30.00
L243,0.00,202.14,72.00
L2430,0.00,52.14,50.00
L2431,0.00,183.14,-75.00
L2432,0.00,183.14,80.00
L2433,0.00,3.14,74.00
L2434,0.00,3.14,60.00
L2435,0.00,22.14,90.00
L2436,0.00,183.14,65.00
L2437,0.00,183.14,45.00
L2438,0.00,183.14,45.00
L2439,0.00,183.14,60.00
L244,0.00,247.14,0.00
L2440,0.00,183.14,45.00
L2441,0.00,3.14,-45.00
L2442,0.00,183.14,45.00
L2443,0.00,183.14,45.00
L2444,0.00,183.14,45.00
L2445,0.00,3.14,-45.00
L2446,0.00,183.14,45.00
L2447,0.00,183.14,30.00
L2448,0.00,183.14,45.00
L2449,0.00,3.14,-45.00
L245,0.00,202.14,0.00
L2450,0.00,183.14,45.00
L2451,0.00,3.14,-45.00
L2452,0.00,3.14,-45.00
L2453,0.00,183.14,45.00
L2454,0.00,3.14,-45.00
L2455,0.00,3.14,-45.00
L2456,0.00,202.14,55.00
L2457,0.00,202.14,35.00
L2458,0.00,202.14,43.00
L2459,0.00,202.14,30.00
L246,0.00,244.14,0.00
L2460,0.00,22.14,-26.00
L2461,0.00,22.14,-72.00
L2462,0.00,22.14,-1.00
L2463,0.00,202.14,0.00
L2464,0.00,202.14,81.00
L2465,0.00,202.14,38.00
L2466,0.00,22.14,16.00
L2467,0.00,22.14,-30.00
L2468,0.00,22.14,-52.00
L2469,0.00,3.14,-45.00
L247,0.00,22.14,90.00
L2470,0.00,3.14,-45.00
L2471,0.00,3.14,-45.00
L2472,0.00,3.14,-45.00
L2473,0.00,3.14,-45.00
L2474,0.00,183.14,53.00
L2475,0.00,183.14,45.00
L2476,0.00,3.14,-45.00
L2477,0.00,183.14,45.00
L2478,0.00,3.14,-45.00
L2479,0.00,183.14,45.00
L248,0.00,22.14,70.00
L2480,0.00,3.14,-45.00
L2481,0.00,183.14,45.00
L2482,0.00,3.14,-45.00
L2483,0.00,3.14,-3.00
L2484,0.00,183.14,-1.00
L2485,0.00,183.14,45.00
L2486,0.00,3.14,-45.00
L2487,0.00,183.14,45.00
L2488,0.00,3.14,-45.00
L2489,0.00,183.14,45.00
L249,0.00,22.14,0.00
L2490,0.00,3.14,-45.00
L2491,0.00,183.14,45.00
L2492,0.00,3.14,-45.00
L2493,0.00,183.14,45.00
L2494,0.00,3.14,-45.00
L2495,0.00,3.14,-10.00
L2495,91.44,3.14,-2.00
L2495,182.88,3.14,3.50
L2495,243.23,3.14,6.50
L2496,0.00,183.14,-4.00
L2496,76.20,183.14,-5.00
L2496,153.31,183.14,0.00
L2497,0.00,22.14,-10.00
L2497,76.20,22.14,-3.00
L2497,152.40,22.14,1.00
L2497,213.36,22.14,5.50
L2498,0.00,190.14,0.00
L2499,0.00,202.14,0.00
L25,0.00,22.14,-60.00
L25,60.96,22.14,-56.00
L25,121.92,22.14,-56.00
L250,0.00,202.14,0.00
L2500,0.00,3.14,-20.00
L2501,0.00,3.14,-37.50
L2502,0.00,3.14,-50.00
L2503,0.00,187.14,26.00
L2504,0.00,187.14,43.00
L2505,0.00,187.14,61.00
L2506,0.00,7.14,-2.00
L2507,0.00,7.14,78.00
L2508,0.00,18.14,-3.00
L2509,0.00,3.14,-20.00
L251,0.00,202.14,50.00
L2510,0.00,3.14,-35.00
L2511,0.00,3.14,-50.00
L2512,0.00,3.14,-45.00
L2513,0.00,3.14,-45.00
L2514,0.00,3.14,-45.00
L2515,0.00,3.14,-45.00
L2516,0.00,3.14,-60.00
L2517,0.00,183.14,20.00
L2518,0.00,183.14,45.00
L2519,0.00,183.14,65.00
L252,0.00,22.14,45.00
L2520,0.00,3.14,-45.00
L2521,0.00,183.14,45.00
L2522,0.00,183.14,45.00
L2523,0.00,183.14,45.00
L2524,0.00,183.14,29.00
L2525,0.00,202.14,-64.00
L2526,0.00,202.14,-48.00
L2527,0.00,202.14,-75.00
L2528,0.00,202.14,-58.00
L2529,0.00,3.14,-45.00
L253,0.00,202.14,45.00
L2530,0.00,183.14,45.00
L2531,0.00,3.14,-45.00
L2532,0.00,183.14,45.00
L2533,0.00,182.14,-5.00
L2533,79.24,182.14,-7.00
L2533,152.40,182.14,-8.50
L2533,228.60,182.14,-10.00
L2533,303.88,182.14,-9.00
L2534,0.00,22.14,-18.00
L2535,0.00,22.14,-34.00
L2536,0.00,22.14,18.00
L2537,0.00,183.14,0.00
L2538,0.00,183.14,19.00
L2539,0.00,3.14,-20.00
L254,0.00,22.14,-45.00
L2540,0.00,3.14,-23.00
L2541,0.00,202.14,0.00
L2542,0.00,202.14,22.00
L2543,0.00,183.14,-34.00
L2544,0.00,22.14,-8.00
L2545,0.00,22.14,10.00
L2546,0.00,22.14,29.00
L2547,0.00,3.14,-33.00
L2548,0.00,183.14,40.00
L2549,0.00,3.14,-45.00
L255,0.00,202.14,-43.00
L2550,0.00,183.14,45.00
L2551,0.00,3.14,-45.00
L2552,0.00,183.14,45.00
L2553,0.00,3.14,-45.00
L2554,0.00,183.14,45.00
L2555,0.00,3.14,-45.00
L2556,0.00,183.14,45.00
L2557,0.00,3.14,-45.00
L2558,0.00,3.14,-35.00
L2559,0.00,183.14,50.00
L256,0.00,22.14,-60.00
L2560,0.00,183.14,45.00
L2561,0.00,3.14,-45.00
L2562,0.00,183.14,45.00
L2563,0.00,3.14,-45.00
L2564,0.00,183.14,45.00
L2565,0.00,183.14,45.00
L2566,0.00,183.14,45.00
L2567,0.00,183.14,45.00
L2568,0.00,3.14,-45.00
L2569,0.00,3.14,-45.00
L257,0.00,22.14,-90.00
L2570,0.00,3.14,-45.00
L2571,0.00,183.14,28.00
L2572,0.00,3.14,-18.00
L2573,0.00,3.14,-33.00
L2574,0.00,3.14,-50.00
L2575,0.00,22.14,-16.00
L2576,0.00,22.14,-36.00
L2577,0.00,183.14,45.00
L2578,0.00,3.14,-45.00
L2579,0.00,183.14,45.00
L258,0.00,202.14,-60.00
L2580,0.00,3.14,-45.00
L2581,0.00,183.14,53.00
L2582,0.00,183.14,75.00
L2583,0.00,3.14,-45.00
L2584,0.00,202.14,-18.00
L2585,0.00,202.14,-8.00
L2586,0.00,202.14,-20.00
L2587,0.00,22.14,-40.00
L2588,0.00,202.14,50.00
L2589,0.00,22.14,-45.00
L259,0.00,22.14,0.00
L2590,0.00,22.14,-81.00
L2591,0.00,202.14,26.00
L2592,0.00,3.14,-28.00
L2593,0.00,3.14,-45.00
L2594,0.00,183.14,45.00
L2595,0.00,183.14,45.00
L2596,0.00,183.14,45.00
L2597,0.00,183.14,35.00
L2598,0.00,164.14,5.00
L2599,0.00,183.14,45.00
L26,0.00,22.14,-60.00
L26,91.44,22.14,-51.00
L260,0.00,202.14,0.00
L2600,0.00,3.14,-2.00
L2601,0.00,329.14,-3.00
L2601,91.44,329.14,0.00
L2602,0.00,152.14,-3.00
L2602,91.44,152.14,-3.00
L2602,164.59,152.14,-2.50
L2603,0.00,130.14,-4.00
L2603,106.68,130.14,-1.00
L2603,213.36,130.14,3.00
L2604,0.00,112.14,-4.00
L2604,91.44,112.14,7.00
L2605,0.00,3.14,-3.00
L2606,0.00,329.14,-3.00
L2606,100.58,329.14,0.00
L2607,0.00,238.14,-3.00
L2607,121.92,238.14,3.50
L2608,0.00,3.14,-3.00
L2608,103.32,3.14,6.00
L2609,0.00,329.14,-3.00
L2609,109.72,329.14,1.00
L261,0.00,42.14,0.00
L2610,0.00,93.14,-8.00
L2610,91.44,93.14,-3.50
L2610,182.88,93.14,1.00
L2610,243.84,93.14,4.00
L2611,0.00,176.14,-1.00
L2612,0.00,45.14,-4.00
L2612,121.92,45.14,12.50
L2613,0.00,328.64,-2.00
L2614,0.00,209.14,-2.00
L2615,0.00,3.14,-30.00
L2616,0.00,3.14,28.00
L2617,0.00,7.14,-5.00
L2617,76.20,7.14,-1.50
L2617,152.40,7.14,0.00
L2618,0.00,47.14,-6.00
L2618,106.68,47.14,-2.30
L2618,182.88,47.14,9.00
L2619,0.00,183.14,-2.00
L262,0.00,202.14,0.00
L2620,0.00,3.14,15.00
L2621,0.00,7.14,-6.00
L2621,91.44,7.14,11.50
L2621,198.12,7.14,15.50
L2622,0.00,183.14,25.00
L2623,0.00,183.14,-2.00
L2624,0.00,183.14,0.00
L2625,0.00,3.14,-8.00
L2625,60.96,3.14,-2.00
L2625,121.92,3.14,2.50
L2626,0.00,202.14,-5.00
L2626,76.20,202.14,-5.50
L2626,152.40,202.14,0.50
L2626,228.60,202.14,6.50
L2626,304.80,202.14,10.50
L2627,0.00,183.14,50.00
L2628,0.00,3.14,-45.00
L2629,0.00,183.14,45.00
L263,0.00,51.14,0.00
L2630,0.00,3.14,-45.00
L2631,0.00,183.14,45.00
L2632,0.00,3.14,-45.00
L2633,0.00,183.14,45.00
L2634,0.00,3.14,-45.00
L2635,0.00,183.14,45.00
L2636,0.00,53.14,-3.00
L2637,0.00,161.14,-5.00
L2637,76.20,161.14,-3.50
L2637,152.40,161.14,-1.50
L2637,228.60,161.14,-0.50
L2637,304.49,161.14,-0.50
L2638,0.00,183.14,45.00
L2639,0.00,183.14,45.00
L264,0.00,202.14,0.00
L2640,0.00,3.14,-45.00
L2641,0.00,67.14,-45.00
L2642,0.00,183.14,38.00
L2643,0.00,183.14,20.00
L2644,0.00,183.14,45.00
L2645,0.00,183.14,21.00
L2646,0.00,183.14,0.00
L2647,0.00,39.14,0.00
L2648,0.00,183.14,45.00
L2649,0.00,183.14,45.00
L265,0.00,177.14,0.00
L2650,0.00,183.14,45.00
L2651,0.00,183.14,45.00
L2652,0.00,183.14,45.00
L2653,0.00,183.14,56.00
L2654,0.00,183.14,45.00
L2655,0.00,17.14,-2.00
L2656,0.00,3.14,-45.00
L2657,0.00,3.14,-45.00
L2658,0.00,3.14,-45.00
L2659,0.00,3.14,-45.00
L266,0.00,202.14,0.00
L2660,0.00,3.14,-60.00
L2661,0.00,22.14,-1.00
L2662,0.00,22.14,-40.00
L2663,0.00,202.14,0.00
L2664,0.00,22.14,-1.00
L2665,0.00,22.14,-38.00
L2666,0.00,202.14,0.00
L2667,0.00,202.14,19.00
L2668,0.00,3.14,-15.00
L2669,0.00,3.14,-47.00
L267,0.00,202.14,0.00
L2670,0.00,183.14,45.00
L2671,0.00,183.14,49.00
L2672,0.00,3.14,-27.00
L2673,0.00,3.14,-45.00
L2674,0.00,183.14,23.00
L2675,0.00,183.14,40.00
L2676,0.00,183.14,62.00
L2677,0.00,183.14,0.00
L2678,0.00,183.14,45.00
L2679,0.00,183.14,45.00
L268,0.00,202.14,45.00
L2680,0.00,183.14,45.00
L2681,0.00,183.14,45.00
L2682,0.00,3.14,0.00
L2683,0.00,322.14,0.00
L2684,0.00,3.14,45.00
L2685,0.00,183.14,-45.00
L2686,0.00,3.14,45.00
L2687,0.00,183.14,-45.00
L2688,0.00,3.14,50.00
L2689,0.00,183.14,-45.00
L269,0.00,202.14,22.50
L2690,0.00,183.14,0.00
L2691,0.00,3.14,-24.00
L2692,0.00,3.14,-1.00
L2693,0.00,3.14,27.00
L2694,0.00,3.14,-50.00
L2695,0.00,3.14,-50.00
L2696,0.00,3.14,-30.00
L2697,0.00,3.14,-28.00
L2698,0.00,3.14,-45.00
L2699,0.00,3.14,-45.00
L27,0.00,22.14,-60.00
L27,45.72,22.14,-59.00
L27,92.04,22.14,-57.00
L270,0.00,202.14,67.00
L2700,0.00,183.14,45.00
L2701,0.00,3.14,-45.00
L2702,0.00,3.14,-45.00
L2703,0.00,4.14,-45.00
L2704,0.00,3.14,-45.00
L2705,0.00,3.14,-57.00
L2706,0.00,183.14,49.00
L2706A,0.00,3.14,49.00
L2707,0.00,3.14,-45.00
L2708,0.00,3.14,-60.00
L2709,0.00,183.14,45.00
L271,0.00,22.14,65.00
L2710,0.00,3.14,-45.00
L2711,0.00,183.14,45.00
L2712,0.00,3.14,-45.00
L2713,0.00,183.14,45.00
L2714,0.00,183.14,62.00
L2715,0.00,3.14,-45.00
L2716,0.00,183.14,-72.00
L2717,0.00,3.14,-67.00
L2718,0.00,3.14,61.00
L2719,0.00,22.14,90.00
L272,0.00,22.14,-1.00
L2720,0.00,183.14,-78.00
L2721,0.00,3.14,-66.00
L2722,0.00,3.14,59.00
L2723,0.00,183.14,85.00
L2724,0.00,22.14,-90.00
L2725,0.00,3.14,-65.00
L2726,0.00,3.14,59.00
L2727,0.00,22.14,90.00
L2728,0.00,183.14,59.00
L2729,0.00,183.14,10.00
L273,0.00,202.14,0.00
L2730,0.00,202.14,32.00
L2731,0.00,202.14,36.00
L2732,0.00,3.14,-5.00
L2733,0.00,14.14,-20.00
L2734,0.00,14.14,-50.00
L2735,0.00,22.14,-80.00
L2736,0.00,22.14,-83.00
L2737,0.00,22.14,-42.00
L2738,0.00,202.14,-13.00
L2739,0.00,202.14,-26.00
L274,0.00,27.39,0.00
L2740,0.00,3.14,70.00
L2741,0.00,3.14,70.00
L2742,0.00,353.14,-70.00
L2743,0.00,183.14,45.00
L2744,0.00,22.14,90.00
L2745,0.00,22.14,90.00
L2746,0.00,183.14,45.00
L2747,0.00,353.14,-45.00
L2748,0.00,3.14,-60.00
L2749,0.00,3.14,-45.00
L275,0.00,202.14,-65.00
L2750,0.00,3.14,-45.00
L2751,0.00,3.14,-45.00
L2752,0.00,3.14,-45.00
L2753,0.00,3.14,-45.00
L2754,0.00,3.14,-45.00
L2755,0.00,3.14,-45.00
L2756,0.00,3.14,-45.00
L2757,0.00,3.14,-45.00
L2758,0.00,3.14,-45.00
L2759,0.00,183.14,45.00
L276,0.00,202.14,45.00
L2760,0.00,183.14,30.00
L2761,0.00,183.14,54.00
L2762,0.00,202.14,-13.00
L2763,0.00,202.14,-25.00
L2764,0.00,202.14,-15.00
L2765,0.00,202.14,-28.00
L2766,0.00,3.14,-39.00
L2767,0.00,183.14,17.00
L2768,0.00,3.14,-1.00
L2769,0.00,3.14,-1.00
L277,0.00,202.14,75.00
L2770,0.00,3.14,-45.00
L2771,0.00,183.14,45.00
L2772,0.00,183.14,45.00
L2773,0.00,183.14,60.00
L2774,0.00,183.14,60.00
L2775,0.00,183.14,-1.00
L2776,0.00,3.14,-4.00
L2776,109.42,3.14,-1.00
L2777,0.00,183.14,-2.00
L2778,0.00,3.14,45.00
L2779,0.00,3.14,29.00
L278,0.00,22.14,45.00
L2780,0.00,3.14,-13.00
L2781,0.00,183.14,-16.00
L2782,0.00,183.14,0.00
L2783,0.00,3.14,-27.00
L2784,0.00,342.14,-30.00
L2784,91.44,342.14,-8.00
L2784,167.64,342.14,0.00
L2784,213.36,342.14,3.00
L2784,243.23,342.14,6.00
L2785,0.00,342.14,-80.00
L2785,91.44,342.14,-81.00
L2785,176.78,342.14,-77.00
L2786,0.00,3.14,-4.00
L2786,121.92,3.14,7.50
L2787,0.00,183.14,-1.00
L2788,0.00,3.14,-2.00
L2789,0.00,183.14,-1.00
L279,0.00,22.14,-55.00
L2790,0.00,183.14,-1.00
L2791,0.00,147.14,44.00
L2792,0.00,327.64,-83.00
L2793,0.00,327.64,-52.00
L2794,0.00,147.64,34.00
L2795,0.00,147.64,60.00
L2796,0.00,327.64,83.00
L2797,0.00,147.64,48.00
L2798,0.00,147.64,84.00
L2799,0.00,327.64,-66.00
L28,0.00,22.14,-60.00
L28,60.96,22.14,-58.00
L28,114.39,22.14,-55.00
L280,0.00,202.14,-70.00
L2800,0.00,327.64,-36.00
L2801,0.00,3.14,-45.00
L2802,0.00,183.14,45.00
L2803,0.00,17.14,-45.00
L2804,0.00,183.14,45.00
L2805,0.00,3.14,-45.00
L2806,0.00,183.14,45.00
L2807,0.00,3.14,-45.00
L2808,0.00,183.14,45.00
L2809,0.00,3.14,-45.00
L281,0.00,22.14,-90.00
L2810,0.00,183.14,45.00
L2811,0.00,183.14,45.00
L2812,0.00,3.14,-45.00
L2813,0.00,3.14,-45.00
L2814,0.00,3.14,-45.00
L2815,0.00,22.14,-16.00
L2816,0.00,22.14,-31.00
L2817,0.00,183.14,-5.00
L2817,91.44,183.14,-5.50
L2817,182.88,183.14,-11.00
L2817,304.19,183.14,-11.00
L2818,0.00,22.14,-17.00
L2819,0.00,22.14,-30.00
L282,0.00,8.14,0.00
L2820,0.00,22.14,-44.00
L2821,0.00,22.14,-50.00
L2822,0.00,22.14,-50.00
L2823,0.00,22.14,-50.00
L2824,0.00,39.14,-30.00
L2825,0.00,22.14,-90.00
L2826,0.00,202.14,-62.00
L2827,0.00,202.14,-27.00
L2828,0.00,202.14,-28.00
L2829,0.00,202.14,36.00
L283,0.00,323.89,0.00
L2830,0.00,202.14,0.00
L2831,0.00,202.14,39.00
L2832,0.00,206.14,0.00
