HOLE-ID,FROM_M,TO_M,CODE_IE
L2233,15.57,16.09,CIS
L2233,16.94,17.46,CIS
L2234,3.81,4.57,CIS
L225,16.45,39.31,CIS
L225,46.02,49.65,CIS
L2323,23.83,24.32,CIS
L2384,36.42,37.31,CIS
L2386,16.97,17.12,FAI
L2387,16.52,16.76,FAI
L2389,32.00,32.12,FAI
L2394,8.68,8.86,FAI
L2394,18.25,18.50,FAI
L2396,2.13,3.81,CIS
L2466,20.14,20.87,CIS
L2466,23.59,24.01,CIS
L2467,21.94,22.49,CIS
L248,7.62,9.14,CIS
L2481,36.27,37.30,CIS
L2491,31.39,32.00,CIS
L2495,6.40,7.01,CIS
L2495,58.52,59.74,CIS
L254,17.12,17.43,CIS
L2559,28.04,28.74,CIS
L256,13.71,14.63,CIS
L2565,25.29,25.99,CIS
L2568,8.38,8.86,CIS
L257,23.77,25.60,CIS
L2575,28.28,28.95,CIS
L2575,31.36,33.22,CIS
L2576,24.99,25.60,CIS
L2576,28.34,28.95,CIS
L2599,35.26,35.96,CIS
L2602,3.04,4.57,CIS
L2602,54.86,55.62,CIS
L2602,63.39,63.70,CIS
L2602,119.63,143.25,CIS
L2602,149.35,152.40,CIS
L2603,6.40,7.01,CIS
L2603,8.22,9.14,CIS
L2603,76.80,77.81,CIS
L2603,99.82,103.63,CIS
L2604,15.39,16.76,CIS
L2604,147.91,148.43,CIS
L2605,72.23,73.15,CIS
L2608,7.62,8.01,CIS
L2618,70.56,71.17,CIS
L2619,28.77,29.13,CIS
L2619,55.44,60.07,CIS
L2621,133.38,133.68,CIS
L2621,171.29,171.60,CIS
L2622,33.52,33.98,CIS
L2622,36.91,40.75,CIS
L2624,24.68,32.91,CIS
L2625,3.65,5.05,CIS
L2630,21.18,21.48,CIS
L2632,3.71,5.51,CIS
L2647,15.39,16.06,CIS
L2647,28.95,29.56,CIS
L265,19.20,19.81,CIS
L265,33.22,34.13,CIS
L2655,22.34,22.92,CIS
L2658,26.82,29.41,CIS
L2658,30.78,32.30,CIS
L266,13.71,16.15,CIS
L2687,3.84,4.57,CIS
L2687,11.58,12.34,CIS
L2688,18.89,19.53,CIS
L272,16.30,22.25,CIS
L2742,1.21,1.98,CIS
L2742,9.14,9.75,CIS
L2763,42.06,45.81,CIS
L278,12.74,14.63,CIS
L278,15.60,17.43,CIS
L278,18.28,25.38,CIS
L2793,0.00,1.09,CIS
L2796,7.62,10.97,CIS
L2796,12.80,13.41,CIS
L2847,28.40,29.10,CIS
L285,17.06,17.67,CIS
L2851,39.62,40.38,CIS
L286,28.04,28.28,CIS
L286,37.24,37.42,CIS
L2862,16.85,17.58,CIS
L2875,19.81,24.68,CIS
L2880,31.24,33.52,CIS
L2882,19.35,25.51,CIS
L2883,19.81,21.33,CIS
L2883,32.49,33.52,CIS
L2884,1.52,11.88,CIS
L2892,15.54,16.30,CIS
L2893,19.81,23.62,CIS
L2902,35.57,36.57,CIS
L2906,15.24,15.57,CIS
L2906,17.58,18.22,CIS
L2908,1.06,2.74,CIS
L2908,15.24,15.94,CIS
L2908,16.36,17.37,CIS
L2908,21.64,23.53,CIS
L2908,24.01,24.38,CIS
L2909,10.02,10.66,CIS
L2909,11.43,12.40,CIS
L2915,14.14,14.87,CIS
L2917,11.27,11.67,CIS
L2918,27.43,30.66,CIS
L2919,16.00,17.67,CIS
L292,49.98,58.85,CIS
L2920,21.33,22.09,CIS
L2927,44.19,45.01,CIS
L2928,2.13,3.04,CIS
L2928,5.48,6.09,CIS
L2931,2.13,2.77,CIS
L2931,16.00,16.76,CIS
L2931,19.81,20.26,CIS
L2934,2.28,3.20,CIS
L2934,4.57,5.94,CIS
L2936,15.66,17.98,CIS
L2944,3.96,4.26,CIS
L2944,9.17,9.66,CIS
L2944,13.25,13.56,CIS
L2949,23.04,24.68,CIS
L2975,3.04,4.57,CIS
L3047,6.09,7.62,CIS
L3047,12.19,14.78,CIS
L3052,1.82,3.04,CIS
L3052,7.62,9.14,CIS
L3067,9.90,11.43,CIS
L3067,19.81,21.33,CIS
L3067,22.86,26.67,CIS
L3068,9.14,10.97,CIS
L3069,3.04,3.81,CIS
L3069,12.80,15.24,CIS
L3072,22.86,23.62,CIS
L3072,26.51,27.43,CIS
L3072,29.71,32.00,CIS
L3076,8.83,9.75,CIS
L3081,17.52,18.28,CIS
L3081,19.05,19.81,CIS
L3081,35.66,37.88,CIS
L3088,3.50,6.40,CIS
L3088,190.89,191.41,CIS
L3088,191.71,192.32,CIS
L3088,268.52,270.96,CIS
L3088,271.88,272.49,CIS
L3088,272.79,273.25,CIS
L3093,5.02,5.94,CIS
L3109,21.33,22.70,CIS
L3219,69.09,69.40,CIS
L3219,71.62,72.96,CIS
L3316,80.95,81.99,CIS
L333,0.00,10.72,CIS
L349,33.68,35.05,CIS
L351,21.91,23.31,CIS
L353,14.47,14.93,CIS
L353,16.15,16.82,CIS
L353,17.80,18.28,CIS
L357,113.08,113.69,CIS
L358,49.98,50.62,CIS
L358,66.08,66.32,CIS
L358,81.53,81.99,CIS
L358,108.47,109.11,CIS
L360,0.00,5.79,CIS
L361,0.00,0.76,CIS
L361,53.64,53.94,CIS
L363,25.99,27.43,CIS
L364,0.00,0.76,CIS
L364,30.48,32.76,CIS
L367,25.45,26.67,CIS
L3678,19.81,21.33,CIS
L368,23.77,24.38,CIS
L368,43.89,45.72,CIS
L370,4.57,5.66,CIS
L370,39.53,41.51,CIS
L374,0.00,3.65,CIS
L3744,106.68,107.28,CIS
L3749,98.14,98.45,CIS
L376,0.00,2.28,CIS
L377,0.00,1.15,CIS
L3775,21.33,25.90,CIS
L3776,6.09,7.62,CIS
L3776,13.71,15.24,CIS
L3776,18.28,19.81,CIS
L3777,21.09,21.94,CIS
L3778,21.33,22.86,CIS
L3778,28.34,30.17,CIS
L3781,17.52,18.28,CIS
L3798,57.91,59.43,CIS
L3863,0.60,1.52,CIS
L3863,2.74,3.65,CIS
L3863,9.14,10.36,CIS
L3864,13.71,15.24,CIS
L3870,10.66,12.19,CIS
L3876,43.28,43.58,CIS
L388,8.22,14.41,CIS
L388,32.00,33.52,CIS
L388,46.32,46.78,CIS
L388,73.67,75.59,CIS
L3889,12.64,23.77,CIS
L3892,29.87,35.05,CIS
L3911,0.91,1.52,CIS
L3911,24.38,25.90,CIS
L3913,9.14,9.75,CIS
L392,10.66,11.27,CIS
L3920,13.25,14.17,CIS
L3921,0.00,3.04,CIS
L3921,4.57,6.09,CIS
L3922,6.09,13.10,CIS
L3922,21.94,22.86,CIS
L3923,3.04,3.81,CIS
L3923,6.09,7.62,CIS
L3924,22.86,24.38,CIS
L3925,1.52,3.04,CIS
L3925,9.44,10.66,CIS
L3927,12.03,12.19,CIS
L3928,7.62,7.92,CIS
L3928,21.03,21.33,CIS
L3929,8.38,8.68,CIS
L3929,13.71,15.24,CIS
L3934,1.52,3.04,CIS
L3934,11.43,11.46,CIS
L3937,11.27,12.19,CIS
L3937,13.25,14.47,CIS
L3942,1.06,1.37,CIS
L3943,34.44,35.05,CIS
L3943,79.24,80.16,CIS
L3943,89.91,91.44,CIS
L3943,100.88,102.10,CIS
L3943,119.02,119.48,CIS
L3943,125.73,128.01,CIS
L3943,137.16,138.68,CIS
L3946,0.30,1.52,CIS
L3946,36.57,37.94,CIS
L3947,13.41,13.71,CIS
L3947,17.98,19.35,CIS
L3947,21.33,22.86,CIS
L3947,42.06,43.58,CIS
L3948,0.60,3.04,CIS
L3948,25.90,27.12,CIS
L395,4.26,6.21,CIS
L3950,10.66,11.27,CIS
L3951,2.59,3.50,CIS
L3951,21.33,22.40,CIS
L3952,2.74,3.35,CIS
L3953,11.12,11.43,CIS
L3953,18.59,18.89,CIS
L3953,19.81,21.03,CIS
L3955,10.66,12.95,CIS
L3955,19.81,21.33,CIS
L3957,4.72,5.33,CIS
L3957,7.62,8.83,CIS
L3957,13.71,14.32,CIS
L3958,7.62,12.19,CIS
L3958,13.71,15.24,CIS
L3958,18.28,20.87,CIS
L3959,8.53,8.83,CIS
L3959,9.14,9.90,CIS
L3959,12.19,13.71,CIS
L3959,25.90,27.43,CIS
L396,8.68,10.75,CIS
L3962,6.85,7.31,CIS
L3962,10.51,10.66,CIS
L3964,1.06,3.04,CIS
L3964,7.62,9.14,CIS
L3964,25.14,25.90,CIS
L3971,19.05,20.11,CIS
L3971,30.78,37.18,CIS
L3972,3.04,6.09,CIS
L3972,17.52,18.13,CIS
L3972,27.43,27.88,CIS
L3972,28.80,38.10,CIS
L3972,48.46,49.22,CIS
L3978,19.81,22.86,CIS
L3979,21.64,25.14,CIS
L3981,47.24,48.76,CIS
L3981,52.27,53.64,CIS
L3991,22.25,23.01,CIS
L4001,8.83,9.44,CIS
L4010,2.43,3.35,CIS
L4011,10.21,10.66,CIS
L4011,17.06,17.98,CIS
L4022,18.44,18.74,CIS
L4026,6.55,6.73,CIS
L4032,21.33,22.86,CIS
L4039,16.76,19.81,CIS
L4048,3.04,4.57,CIS
L4048,6.09,7.62,CIS
L405,0.24,2.80,CIS
L4050,5.18,8.83,CIS
L4050,15.24,16.76,CIS
L4051,30.48,34.89,CIS
L4053,0.00,3.04,CIS
L4053,10.05,11.73,CIS
L4054,2.43,4.57,CIS
L4060,38.10,41.91,CIS
L4078,19.50,20.26,CIS
L4099,34.29,34.74,CIS
L4101,2.59,2.89,CIS
L4119,0.00,3.04,CIS
L4152,18.59,20.11,CIS
L4155,6.24,6.49,FAI
L4168,9.75,10.36,CIS
L4171,25.29,26.82,CIS
L4172,11.12,11.58,CIS
L4172,25.90,27.73,CIS
L4173,26.67,27.12,CIS
L4174,21.33,22.70,CIS
L4176,7.92,9.14,CIS
L4176,12.19,13.25,CIS
L4176,18.89,19.81,CIS
L4186,16.76,17.52,CIS
L4188,27.73,28.65,CIS
L4188,29.87,30.48,CIS
L4194,5.48,6.09,CIS
L4195,23.62,24.38,CIS
L4196,12.19,14.63,CIS
L4196,19.50,19.81,CIS
L4199,18.74,19.35,CIS
L4202,1.52,4.57,CIS
L4203,5.63,6.09,CIS
L4203,8.22,9.75,CIS
L4203,13.25,13.71,CIS
L4205,12.64,13.41,CIS
L4212,4.57,6.09,CIS
L4213,1.67,3.04,CIS
L4213,10.66,12.19,CIS
L4214,21.64,23.31,CIS
L4215,21.33,21.94,CIS
L4217,5.94,8.07,CIS
L4217,17.98,18.28,CIS
L4218,10.21,12.19,CIS
L4222,9.60,9.90,CIS
L4224,4.72,4.75,CIS
L4228,16.15,17.52,CIS
L4229,14.63,16.00,CIS
L4229,19.20,19.35,CIS
L4229,21.33,22.86,CIS
L4230,20.87,22.86,CIS
L4231,27.43,28.04,CIS
L4231,28.95,29.87,CIS
L4231,30.48,32.61,CIS
L4236,12.34,12.49,CIS
L4239,3.04,4.57,CIS
L4239,13.71,17.83,CIS
L4239,19.50,19.81,CIS
L4240,11.73,12.64,CIS
L4240,22.86,23.92,CIS
L4241,26.36,26.67,CIS
L4241,28.49,29.26,CIS
L4250,6.09,7.62,CIS
L4250,15.08,15.24,CIS
L4255,24.84,27.27,CIS
L4280,115.39,115.70,CIS
L4280,122.77,132.58,CIS
L4280,133.80,135.63,CIS
L4280,140.20,140.81,CIS
L4280,146.30,151.66,CIS
L4298,20.11,21.64,CIS
L4308,1.67,2.13,CIS
L4309,12.80,13.10,CIS
L4316,164.59,165.20,CIS
L4316,165.68,165.87,CIS
L4316,259.08,259.99,CIS
L4320,6.70,10.36,CIS
L4321,10.66,11.27,CIS
L4322,28.65,29.26,CIS
L4328,6.09,8.68,CIS
L4329,1.52,4.72,CIS
L4339,7.62,9.14,CIS
L4341,9.14,12.64,CIS
L4342,2.74,3.65,CIS
L4353,7.31,7.46,CIS
L4353,21.03,21.33,CIS
L4370,6.09,6.85,CIS
L4370,67.97,76.47,CIS
L4370,90.52,90.83,CIS
L4370,109.11,109.42,CIS
L4377,16.61,17.06,CIS
L4388,13.86,14.02,CIS
L439,33.16,33.52,CIS
L439,52.42,53.34,CIS
L439,55.19,55.77,CIS
L439,58.18,58.61,CIS
L4394,19.96,21.48,CIS
L440,24.74,25.42,CIS
L4401,6.85,9.14,CIS
L4401,10.66,12.19,CIS
L4401,24.38,25.90,CIS
L4402,0.60,3.04,CIS
L4402,22.09,22.86,CIS
L4402,139.44,140.51,CIS
L4402,153.31,153.92,CIS
L4402,174.98,175.41,CIS
L4402,176.47,176.78,CIS
L4403,49.37,49.98,CIS
L4403,102.71,103.14,CIS
L4403,106.68,113.53,CIS
L4403,114.81,115.42,CIS
L4406,5.48,5.79,CIS
L4406,9.14,12.19,CIS
L4427,20.42,21.03,FAI
L4431,18.89,19.50,FAI
L4446,28.95,29.41,CIS
L4455,5.18,9.14,CIS
L4456,9.44,10.66,CIS
L4480,17.37,25.75,CIS
L4481,16.76,17.06,CIS
L4498,17.83,19.50,CIS
L4499,6.40,7.62,CIS
L4507,18.28,18.59,CIS
L451,1.06,2.74,CIS
L451,66.65,69.18,CIS
L4521,25.29,25.90,CIS
L4544,42.30,42.67,CIS
L4549,6.09,9.14,CIS
L455,0.00,0.36,CIS
L4551,23.01,23.31,CIS
L4551,45.72,50.29,CIS
L4551,51.35,51.81,CIS
L4552,6.76,7.62,CIS
L4556,10.82,12.19,CIS
L4577,6.09,7.62,CIS
L4577,15.24,16.91,CIS
L4591,36.88,37.49,FAI
L4595,3.96,4.26,CIS
L4596,4.72,5.18,CIS
L4597,0.60,2.13,CIS
L4597,3.04,3.96,CIS
L4597,4.57,5.02,CIS
L4597,8.38,9.69,CIS
L4598,5.02,7.46,CIS
L4600,0.00,3.65,CIS
L4600,27.43,27.73,CIS
L4600,29.87,30.32,CIS
L4600,38.28,39.62,CIS
L4600,159.86,161.23,CIS
L4610,28.34,28.95,CIS
L462,0.00,0.15,CIS
L463,0.67,1.03,CIS
L4642,12.19,12.67,CIS
L4642,13.71,14.02,CIS
L4643,10.51,10.97,CIS
L4645,23.25,23.46,CIS
L4645,25.29,28.19,CIS
L4645,36.27,36.63,CIS
L4648,3.35,8.07,CIS
L4648,11.58,14.93,CIS
L4653,11.27,14.32,CIS
L4659,0.00,1.67,CIS
L4659,2.52,3.10,CIS
L4659,3.38,4.57,CIS
L4660,0.00,3.04,CIS
L4665,9.14,10.82,CIS
L4666,19.41,20.87,CIS
L4666,22.09,22.86,CIS
L4667,0.00,12.19,CIS
L4667,14.56,23.77,CIS
L4670,58.76,59.92,CIS
L4671,50.44,51.20,CIS
L4671,52.05,53.79,CIS
L4672,21.03,21.33,CIS
L4672,79.55,82.29,CIS
L4674,9.60,9.75,CIS
L4700,3.84,3.96,CIS
L4700,12.95,14.17,CIS
L4704,32.91,33.22,CIS
L4704,36.11,39.62,CIS
L4715,21.64,23.46,CIS
L4716,13.86,15.24,CIS
L4719,46.42,46.72,CIS
L472,7.25,8.04,CIS
L472,12.89,13.01,CIS
L472,14.02,14.32,CIS
L472,39.25,40.23,CIS
L4736,19.81,21.33,CIS
L475,33.86,34.44,CIS
L4756,4.96,5.48,FAI
L4763,26.54,26.70,CIS
L4768,30.32,30.63,CIS
L478,55.47,56.41,CIS
L478,56.99,57.91,CIS
L4781,9.23,10.66,CIS
L4784,12.19,12.31,CIS
L4784,27.43,27.73,CIS
L4786,20.14,23.07,CIS
L4789,28.34,28.68,CIS
L4792,4.93,5.79,CIS
L4812,18.28,18.59,CIS
L4813,2.59,3.04,CIS
L4819,3.04,4.57,CIS
L4819,5.18,5.57,CIS
L4819,41.14,42.67,CIS
L4821,11.73,12.37,CIS
L4827,1.52,2.28,CIS
L4837,36.57,42.79,CIS
L4839,3.65,7.34,CIS
L4852,19.20,19.81,FAI
L4856,31.42,34.13,CIS
L486,26.21,26.54,CIS
L4863,0.30,0.94,CIS
L4864,4.57,6.18,CIS
L4871,24.38,25.90,CIS
L4878,18.89,19.32,CIS
L4887,0.30,1.52,CIS
L4887,2.89,3.65,CIS
L4888,6.09,7.62,CIS
L4900,22.86,24.17,CIS
L4900,50.74,52.02,CIS
L4907,10.21,10.66,CIS
L4910,15.81,16.64,CIS
L4912,0.00,3.44,CIS
L4913,31.39,31.69,CIS
L4917,0.00,3.04,CIS
L4917,22.43,22.86,CIS
L4917,33.04,33.77,CIS
L4920,12.19,13.71,CIS
L4922,33.52,36.57,CIS
L4923,1.52,1.64,FAI
L4925,0.60,4.57,CIS
L4926,15.88,16.42,CIS
L4926,23.28,24.38,CIS
L4931,23.16,23.46,CIS
L4933,12.86,13.71,CIS
L4939,4.57,5.48,CIS
L4939,5.79,6.49,CIS
L4939,9.87,13.04,CIS
L4939,13.56,14.11,CIS
L4948,12.64,13.57,CIS
L4948,28.13,28.65,CIS
L4948,29.77,31.39,CIS
L4949,22.86,30.78,CIS
L4952,20.42,20.72,CIS
L4961,25.90,27.43,CIS
L4969,30.48,32.33,CIS
L4970,3.04,4.57,CIS
L4970,14.32,15.24,CIS
L4970,16.76,18.28,CIS
L4971,0.30,3.04,CIS
L4971,28.95,29.87,CIS
L4972,17.06,19.05,FAI
L4972,21.09,22.86,FAI
L4972,28.95,30.48,CIS
L4973,0.45,3.68,CIS
L4973,6.09,7.62,CIS
L4973,10.66,12.19,CIS
L4973,18.53,18.98,CIS
L4974,0.00,1.37,CIS
L4975,0.00,6.58,CIS
L498,11.21,11.67,CIS
L4980,0.00,1.82,CIS
L4981,7.62,10.66,CIS
L4985,9.14,12.19,CIS
L4988,1.52,3.04,FAI
L4988,7.01,7.31,CIS
L4988,13.31,13.47,CIS
L4989,17.09,17.28,CIS
L4990,6.37,9.14,CIS
L4990,18.28,20.11,CIS
L4990,36.57,38.10,CIS
L4991,21.33,27.49,CIS
L4994,0.00,0.97,CIS
L4995,0.60,1.52,CIS
L4995,4.57,6.09,CIS
L4995,7.62,9.14,CIS
L4995,16.76,19.81,CIS
L4999,0.45,3.68,CIS
L4999,4.57,6.09,CIS
L4999,16.76,18.28,CIS
L500,65.53,67.45,CIS
L5000,0.30,1.52,CIS
L5000,28.95,30.48,CIS
L5001,0.30,3.35,CIS
L5001,5.63,7.62,CIS
L5002,0.60,7.31,CIS
L5002,7.62,12.31,CIS
L5003,0.60,1.52,CIS
L5005,15.39,16.30,CIS
L5008,8.26,9.14,CIS
L501,85.13,85.86,CIS
L5010,40.35,41.45,CIS
L5012,24.38,25.90,CIS
L5013,8.96,13.71,CIS
L5014,13.71,16.76,CIS
L502,20.26,20.48,CIS
L502,23.77,25.90,CIS
L502,29.56,30.51,CIS
L5020,35.14,36.57,CIS
L5021,10.66,12.19,CIS
L503,26.67,26.97,CIS
L504,44.95,48.15,CIS
L504,51.90,53.03,CIS
L5040,11.67,12.43,CIS
L5041,7.13,8.13,CIS
L5042,24.23,24.56,CIS
L5044,15.81,18.28,CIS
L5045,6.40,8.04,CIS
L5045,8.77,9.14,CIS
L5045,59.43,62.17,CIS
L5046,12.19,13.71,CIS
L5046,41.14,42.67,CIS
L5046,105.15,106.68,CIS
L5047,17.09,17.70,CIS
L5047,21.94,25.14,CIS
L5047,28.19,30.48,CIS
L5048,9.75,10.78,CIS
L5048,13.19,13.71,CIS
L5049,0.00,0.51,CIS
L5050,4.57,5.82,CIS
L5052,4.72,7.74,CIS
L5052,15.02,16.76,CIS
L5053,3.90,4.57,CIS
L5053,7.16,8.68,CIS
L5054,3.71,5.69,CIS
L5054,17.40,17.70,CIS
L5056,23.71,25.42,CIS
L506,6.70,7.01,CIS
L506,22.25,22.70,CIS
L5060,10.51,12.19,CIS
L507,0.00,0.60,CIS
L507,50.84,51.32,CIS
L5071,36.42,38.10,CIS
L5081,25.90,27.43,CIS
L5081,35.66,36.36,CIS
L5084,6.15,7.04,CIS
L5089,10.66,12.19,CIS
L5089,13.19,15.24,CIS
L5089,18.28,19.20,CIS
L509,0.91,1.52,CIS
L5090,32.36,33.16,CIS
L5092,25.69,26.21,CIS
L5096,32.09,35.05,CIS
L5097,32.00,32.61,CIS
L5102,27.43,28.95,CIS
L5105,0.39,2.01,CIS
L5105,16.33,17.31,CIS
L5121,40.66,41.05,CIS
L513,16.21,20.42,CIS
L5131,5.73,6.09,CIS
L514,14.78,24.38,CIS
L5141,64.98,73.88,CIS
L5141,122.83,123.62,CIS
L5141,124.17,128.01,CIS
L5141,143.98,144.50,CIS
L5151,0.30,1.52,CIS
L5151,6.09,10.05,CIS
L5151,10.66,11.43,CIS
L5151,14.93,16.76,CIS
L5155,10.48,10.91,CIS
L5155,25.38,26.51,CIS
L5155,27.06,28.86,CIS
L5161,7.86,8.77,CIS
L517,25.45,27.43,CIS
L5170,47.94,49.46,CIS
L5172,0.00,0.91,CIS
L518,16.58,17.73,CIS
L5186,9.90,10.21,CIS
L5191,44.53,44.77,CIS
L5192,21.64,21.82,CIS
L5201,22.86,23.10,CIS
L5206,10.36,10.45,CIS
L5224,35.20,35.66,CIS
L5225,0.60,1.52,CIS
L5226,18.59,19.44,CIS
L5229,10.36,12.58,CIS
L5229,14.02,16.30,CIS
L5232,10.66,16.76,CIS
L526,21.33,22.09,CIS
L5289,7.55,8.47,CIS
L5293,38.46,39.38,CIS
L5319,8.74,10.02,CIS
L5332,25.90,27.12,CIS
L5332,29.71,30.48,CIS
L5367,49.49,49.59,CIS
L5367,56.69,57.24,CIS
L541,8.59,10.05,CIS
L5426,12.19,13.71,CIS
L5439,25.17,25.26,CIS
L5474,28.95,30.17,CIS
L5479,23.50,23.92,CIS
L5481,4.20,4.51,CIS
L5497,4.57,6.09,CIS
L5517,33.89,35.35,CIS
L5523,62.78,63.09,CIS
L553,23.92,26.57,CIS
L554,12.58,13.71,CIS
L5572,22.86,24.38,CIS
L5572,37.64,47.36,CIS
L5604,25.90,27.43,CIS
L566,15.54,16.12,CIS
L566,29.41,30.63,CIS
L566,32.36,33.52,CIS
L5660,22.09,22.61,CIS
L5660,33.83,34.68,CIS
L5664,7.25,7.77,CIS
L5664,9.96,10.36,CIS
L5697,38.10,39.07,CIS
L5708,45.35,46.63,CIS
L587,0.54,1.21,CIS
L587,13.41,14.02,CIS
L587,18.16,18.68,CIS
L587,19.81,20.20,CIS
L5873,23.22,24.59,CIS
L590,11.79,14.32,CIS
L590,15.54,16.76,CIS
L5908,27.88,28.19,CIS
L5909,43.28,43.89,CIS
L591,10.60,11.58,CIS
L591,12.03,12.49,CIS
L5910,30.48,34.13,CIS
L5944,7.62,8.38,CIS
L5955,4.69,5.18,CIS
L5955,7.71,8.32,CIS
L5955,50.74,51.51,CIS
L5965,10.66,12.19,CIS
L5969,16.76,16.91,FAI
L597,0.00,1.52,CIS
L597,10.75,11.52,CIS
L5972,6.76,7.10,CIS
L5975,9.44,10.51,CIS
L6027,15.94,16.09,CIS
L6043,35.81,36.42,CIS
L6045,15.24,16.76,CIS
L6051,33.52,34.29,CIS
L6055,43.15,43.83,CIS
L6111,0.00,3.23,CIS
L6122,53.18,53.49,CIS
L614,3.23,3.81,CIS
L6144,45.72,47.24,CIS
L615,7.62,8.07,CIS
L615,10.78,11.58,CIS
L616,18.28,19.35,CIS
L6176,210.61,211.53,CIS
L6178,4.57,4.87,CIS
L618,6.09,6.70,CIS
L618,10.66,12.95,CIS
L6181,32.73,33.52,CIS
L6184,29.41,30.32,CIS
L6188,27.12,28.80,CIS
L619,9.50,13.71,CIS
L6190,26.51,26.82,CIS
L6192,17.49,17.98,CIS
L6193,17.06,17.67,CIS
L6213,16.64,18.86,CIS
L623,14.84,15.30,CIS
L6246,28.04,29.71,CIS
L6246,31.18,33.52,CIS
L625,1.85,2.19,CIS
L625,9.14,9.87,CIS
L625,16.03,16.45,CIS
L6261,0.60,1.52,CIS
L6261,2.74,3.04,CIS
L6273,6.09,7.62,CIS
L6290,26.36,27.37,CIS
L6291,20.36,21.09,CIS
L6292,18.07,19.20,CIS
L6293,20.42,20.72,CIS
L6293,27.18,28.80,CIS
L630,0.00,0.60,CIS
L630,1.43,10.36,CIS
L6315,27.64,27.91,CIS
L6317,52.51,53.09,CIS
L6322,62.02,64.00,CIS
L6330,10.36,10.82,CIS
L6330,46.32,48.00,CIS
L636,0.00,0.45,CIS
L6363,14.93,16.76,CIS
L6376,11.33,12.55,CIS
L6385,25.29,25.90,CIS
L6386,34.44,35.05,CIS
L6396,22.86,23.16,CIS
L6400,4.57,5.79,CIS
L6400,61.41,61.87,CIS
L642,0.00,0.60,CIS
L643,0.00,4.26,CIS
L645,0.00,1.64,CIS
L6494,42.36,44.86,CIS
L6495,11.43,12.95,CIS
L6509,0.30,2.62,CIS
L6509,10.48,12.92,CIS
L652,0.00,4.11,CIS
L6534,21.70,22.25,CIS
L655,82.81,85.49,CIS
L655,89.76,91.62,CIS
L656,4.57,8.07,CIS
L656,9.14,12.19,CIS
L6683,4.93,5.63,CIS
L6683,6.15,7.62,CIS
L6685,1.18,1.67,CIS
L6686,4.57,4.84,CIS
L6700,8.53,9.90,CIS
L6702,23.80,24.10,CIS
L6720,9.14,12.19,CIS
L6731,85.55,85.77,CIS
L6761,25.75,25.96,CIS
L6784,14.32,16.00,CIS
L6829,15.08,15.69,CIS
L6839,16.48,16.79,CIS
L6840,10.21,10.66,CIS
L6861,0.60,3.04,CIS
L6887,0.45,2.52,CIS
L689,8.38,9.14,CIS
L6910,3.04,4.57,CIS
L6910,5.24,9.14,CIS
L695,3.74,4.78,CIS
L6956,37.18,38.10,CIS
L6956,40.38,41.14,CIS
L6958,0.60,1.52,CIS
L6976,46.02,46.96,CIS
L6985,0.60,1.52,CIS
L7004,7.62,9.14,CIS
L7005,0.60,1.52,CIS
L7005,8.07,8.32,CIS
L7006,1.12,3.04,CIS
L7006,11.88,15.27,CIS
L7011,17.06,17.37,CIS
L7056,1.52,1.88,CIS
L7086,3.53,34.59,CIS
L7086,35.05,36.57,CIS
L7102,2.86,3.04,CIS
L7278,3.04,4.57,CIS
L7281,40.08,40.66,CIS
L7296,17.86,18.86,CIS
L7296,21.33,22.86,CIS
L731,2.13,3.04,CIS
L731,5.48,6.30,CIS
L7314,66.59,66.90,CIS
L733,0.21,0.51,CIS
L733,6.30,7.46,CIS
L733,7.83,8.22,CIS
L7355,3.04,4.57,CIS
L737,0.00,2.59,CIS
L737,16.76,17.22,CIS
L743,5.09,10.66,CIS
L746,9.14,10.05,CIS
L747,0.00,2.07,CIS
L747,2.43,3.35,CIS
L747,4.26,5.02,CIS
L748,0.00,0.60,CIS
L748,1.12,1.82,CIS
L749,0.67,1.73,CIS
L750,11.88,13.41,CIS
L751,11.36,17.52,CIS
L7511,22.86,23.77,CIS
L752,12.80,16.45,CIS
L753,1.82,2.40,CIS
L753,13.86,16.45,CIS
L7554,36.72,38.10,CIS
L7555,16.76,19.81,CIS
L7673,12.64,12.80,CIS
L769,5.09,5.76,CIS
L7697,22.06,23.92,CIS
L7702,6.27,6.70,CIS
L7707,12.92,13.71,CIS
L7737,123.44,127.10,CIS
L7738,139.90,140.51,CIS
L7774,36.57,36.88,CIS
L780,0.30,2.46,CIS
L781,1.52,6.24,CIS
L7841,45.23,45.53,CIS
L7899,187.45,188.97,CIS
L7905,0.00,1.21,CIS
L7932,10.66,10.97,CIS
L7975,102.10,103.63,CIS
L7989,29.10,29.56,CIS
L799,2.43,2.89,CIS
L799,15.88,18.10,CIS
L799,20.69,21.94,CIS
L8014,22.86,22.95,FAI
L8088,4.57,6.09,CIS
L8161,25.90,27.43,CIS
L8210,36.88,37.18,CIS
L8227,12.19,13.71,CIS
L8227,17.22,17.67,CIS
L8227,18.28,19.81,CIS
L8321,42.15,42.51,CIS
L8321,45.96,46.48,CIS
L8321,47.70,48.58,CIS
L8321,184.70,185.01,CIS
L8321,200.52,200.74,CIS
L8321,203.11,203.36,CIS
L8321,205.28,205.43,CIS
L8321,227.07,227.38,CIS
L8325,18.77,19.50,CIS
L8325,40.69,40.96,CIS
